Order date,SUBSIDIARY_CD,GLOBAL_NO,CLASSIFY_CD,CUST_CD,BRAND_CD,INNER_CD,SUPPLIER_CD,Sales order line number,Stock class,Consider count hodiday Saturday,SO QTY,OTHER AREA SHIP DIV,ALLOCATION QTY,SUPPLIER INV AMOUNT,PACKING RANK,PRODUCT_CD,PRODUCT ATTRIBUTION,SPECIAL DIV,LOGICAL PLANT,PURCHASE AMOUNT,VSD,DIRECT SHIP FLG,DELI_DIV,label,Ship Mode,SHIP DECISION NO,PACK QTY,WEIGHT PER PIECE,SUPPLIER_DIV,HEAVY_FLG,EXPENSIVE_FLG,SPECIAL_DIV,ACTUAL_SHIP_DAYS,SPECIFY_PRODUCTION_DAYS,SPECIFY_SHIP_DAYS,HAZARD_FLG,SO_DAY_OF_MONTH,SO_DAY_OF_WEEK,IO_UNFIT_FLG,WEIGHT_UNIT,REASON_CD,SOUF_RCV_NO,QTUF_RCV_NO,SO_TIME,SUPPLIER_CATEGORY_CD,PRODUCT_ASSORT
2022-04-12 00:00:00,MJP,01139634001089,03622508,139634,MSM1,30131080012,3013,4,1,0,1, ,1,3942,Z,SBGCE6004ZZ,1,0,53,3942,2022-04-27 00:00:00,0,00,1,B,143244,0,536,1.0,0,0,0,12,-1,-1,0,12,2,0,g,   ,,,124709,05, 
2022-05-16 00:00:00,MJP,06006239232384,03954111,006239,MSM1,30357280003,3081,5,1,0,1, ,1,339,Z,NEFS8-4040-130,1,0,53,339,2022-05-20 00:00:00,0,00,1,S,173063,0,210,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,160045,05, 
2022-04-07 00:00:00,MJP,01140248000650,03738001,140248,MSM1,39203210033,3799,4,1,1,2, ,2,10126,Z,MVSHM-3N04058-2Z9-JR5KL,1,0,53,10126,2022-04-13 00:00:00,1,50,1,R,295846,0,1587,1.0,0,0,0,1,-1,-1,0,7,4,0,g,410,,,160032,05, 
2022-04-07 00:00:00,MJP,01140248000651,03738001,140248,MSM1,39203210033,3799,5,1,1,2, ,2,10126,Z,MVSHM-3N04058-2Z9-5ZSR9,1,0,53,10126,2022-04-13 00:00:00,1,50,1,R,295846,0,1587,1.0,0,0,0,1,-1,-1,0,7,4,0,g,410,,,160032,05, 
2022-04-07 00:00:00,MJP,01140248000652,03738001,140248,MSM1,39203210033,3799,6,1,1,2, ,2,9810,Z,MVSHM-3N04058-2Z9-4KXPU,1,0,53,9810,2022-04-13 00:00:00,1,50,1,R,295846,0,2735,1.0,0,0,0,1,-1,-1,0,7,4,0,g,410,,,160032,05, 
2022-04-07 00:00:00,MJP,01140248000653,03738001,140248,MSM1,39203210033,3799,7,1,1,2, ,2,9810,Z,MVSHM-3N04058-2Z9-9NJET,1,0,53,9810,2022-04-13 00:00:00,1,50,1,R,295846,0,2735,1.0,0,0,0,1,-1,-1,0,7,4,0,g,410,,,160032,05, 
2022-04-20 00:00:00,MJP,06010007202547,23027492,010007,MDR1,K9004165238,8484,2,1,1,1, ,1,2803,Z,2125041012,1,0,53,2803,2022-05-12 00:00:00,0,00,1,T,,0,590,3.0,0,0,0,6,-1,-1,0,20,3,0,g,455,,,162235,05, 
2022-05-31 00:00:00,MJP,06010007202616,02052532,010007,MSM1,24703910001,0111,1,1,1,4, ,4,858000,Z,%MDMTSTMP-MC5-G1-25-L95-22-1312-041,1,1,53,858000,2022-06-14 00:00:00,1,50,1,R,241461,0,500,2.0,0,0,1,3,-1,-1,0,31,2,0,g,399,,,180933,05, 
2022-04-26 00:00:00,MJP,06010180208245,21013428,010180,FJH1,F3101672761,8150,1,1,4,1, ,1,32300,Z,VX04-200G,1,0,53,32300,2022-05-31 00:00:00,1,50,1,T,078654,0,15500,3.0,0,0,0,16,-1,-1,0,26,2,0,g,451,,,163338,05, 
2022-04-20 00:00:00,MJP,06010214212754,23027488,010214,SP11,K9009860246,8484,1,1,4,60, ,60,26940,Z,HP40060-WH-910910,1,1,53,26940,2022-05-09 00:00:00,1,40,1,,769131,1,500,3.0,0,0,1,10,-1,8,0,20,3,0,g,455,,863233,103839,05, 
2022-04-18 00:00:00,MJP,06013370214276,23024603,013370,CDM1,K2460090014,8452,1,1,0,4, ,4,10024,Z,DIADR-C-11,1,0,53,10024,2022-04-27 00:00:00,0,00,1,H,125226,0,161,2.0,0,0,0,7,-1,-1,0,18,1,0,g,401,,,125938,05, 
2022-05-18 00:00:00,MJP,06015576223497,03954109,015576,MSM1,30350820003,3081,1,1,0,10, ,10,5610,B,HFS6-6060-130,1,0,53,5610,2022-05-20 00:00:00,0,00,1,H,173237,0,342,1.0,0,0,0,1,-1,-1,0,18,3,0,g,   ,,,133931,05, 
2022-05-18 00:00:00,MJP,06015576223499,03954109,015576,MSM1,30350820003,3081,3,1,0,4, ,4,10096,B,HFS6-6060-1350,1,0,53,10096,2022-05-20 00:00:00,0,00,1,H,173237,0,3551,1.0,0,0,0,1,-1,-1,0,18,3,0,g,   ,,,133931,05, 
2022-04-26 00:00:00,MJP,06015812225419,21030225,015812,CKD1,F7304340004,8109,1,1,4,2, ,2,14740,Z,AB42-02-5-B3A-AC200V,1,0,53,14740,2022-06-29 00:00:00,0,00,1,S,091287,0,1,2.0,0,0,0,4,-1,-1,0,26,2,0,g,401,,,104415,05, 
2022-04-01 00:00:00,MJP,01143982816188,03732312,143982,MSM1,30174370005,0263,1,1,4,6, ,6,16410,Z,IKFTM150-A50-P30-Y60-G60-M8,1,0,53,16410,2022-04-22 00:00:00,0,00,1,S,226044,0,1390,1.0,0,0,0,18,-1,-1,0,1,5,0,g,410,,,092923,05, 
2022-04-12 00:00:00,MJP,06017962008684,23027513,017962,HDK1,K9000340457,5617,1,1,4,2, ,2,136,A,329012-0000,1,0,53,136,2022-04-20 00:00:00,0,00,1,T,161274,0,23,2.0,0,0,0,5,-1,-1,0,12,2,0,g,401,,,140653,05, 
2022-05-18 00:00:00,MJP,06017962010487,21055001,017962,SA11,F5201452925,8106,7,1,0,100, ,100,400,A,CSH-SUS-M4-15,1,0,53,400,2022-06-21 00:00:00,0,00,1,C,316527,0,3,3.0,0,0,0,37,-1,-1,0,18,3,0,g,410,,,080802,05, 
2022-06-01 00:00:00,MJP,06017962011414,21030223,017962,CKD1,F7062970119,8109,1,1,4,2, ,2,8060,A,3PA110-M5-D2-3,1,0,53,8060,2022-06-21 00:00:00,0,00,1,T,164774,0,1000,2.0,0,0,0,13,-1,-1,0,1,3,0,g,401,,,144520,05, 
2022-06-08 00:00:00,MJP,01143982820796,05029902,143982,MSM1,53040060001,4038,1,1,4,1, ,1,27123,Z,%WRTBOX-FSB-650-680-245-K-220531-802,1,1,53,27123,2022-06-17 00:00:00,1,50,1,R,820392,0,1,1.0,0,0,1,2,-1,-1,0,8,3,0,g,410,020670,,115702,05, 
2022-06-13 00:00:00,MJP,06018416000179,03954109,018416,MSM1,30350820003,3081,6,1,0,1, ,1,5032,A,HFS6-6060-1408-Z8-XA696.5-XB796.5-YA127.5-YB157.5-YC1335.5-YD1336.5,1,0,52,5032,2022-06-30 00:00:00,0,00,1,T,,0,3704,1.0,0,0,0,11,-1,-1,0,13,1,0,g,605,,,140519,05, 
2022-06-02 00:00:00,MJP,06021680204810,03742719,021680,MSM1,30183800005,3144,1,1,0,45, ,45,8145,Z,ULCV30-20-10,1,0,53,8145,2022-06-06 00:00:00,0,00,1,T,697392,0,20,1.0,0,0,0,2,-1,-1,0,2,4,0,g,453,,,165438,05, 
2022-06-15 00:00:00,MJP,06021979212695,22020301,021979,CMQ1,J0129500009,8337,1,1,4,1, ,1,4670,Z,YM-206NRI,1,0,53,4670,2022-06-22 00:00:00,0,00,1,H,363905,0,100,2.0,0,0,0,4,-1,-1,0,15,3,0,g,401,,,115456,05, 
2022-04-25 00:00:00,MJP,01149437000333,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-10 00:00:00,0,00,1,B,332234,0,101,1.0,0,0,0,11,-1,-1,0,25,1,0,g,410,,,110250,05, 
2022-04-25 00:00:00,MJP,01149437000334,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-10 00:00:00,0,00,1,B,332234,0,165,1.0,0,0,0,11,-1,-1,0,25,1,0,g,410,,,110250,05, 
2022-04-25 00:00:00,MJP,01149437000335,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-10 00:00:00,0,00,1,B,332234,0,69,1.0,0,0,0,11,-1,-1,0,25,1,0,g,410,,,110250,05, 
2022-04-25 00:00:00,MJP,01149437000336,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-12 00:00:00,0,00,1,B,258798,0,101,1.0,0,0,0,13,-1,-1,0,25,1,0,g,410,,,110344,05, 
2022-04-25 00:00:00,MJP,01149437000337,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-12 00:00:00,0,00,1,B,258798,0,165,1.0,0,0,0,13,-1,-1,0,25,1,0,g,410,,,110344,05, 
2022-04-25 00:00:00,MJP,01149437000338,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-12 00:00:00,0,00,1,B,258798,0,69,1.0,0,0,0,13,-1,-1,0,25,1,0,g,410,,,110344,05, 
2022-04-25 00:00:00,MJP,01149437000339,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-14 00:00:00,0,00,1,B,178519,0,101,1.0,0,0,0,15,-1,-1,0,25,1,0,g,410,,,110432,05, 
2022-04-25 00:00:00,MJP,01149437000340,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-14 00:00:00,0,00,1,B,178519,0,165,1.0,0,0,0,15,-1,-1,0,25,1,0,g,410,,,110432,05, 
2022-04-25 00:00:00,MJP,01149437000341,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-14 00:00:00,0,00,1,B,178519,0,69,1.0,0,0,0,15,-1,-1,0,25,1,0,g,410,,,110432,05, 
2022-04-25 00:00:00,MJP,01149437000345,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-20 00:00:00,0,00,1,B,171483,0,101,1.0,0,0,0,19,-1,-1,0,25,1,0,g,410,,,110728,05, 
2022-04-25 00:00:00,MJP,01149437000346,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-20 00:00:00,0,00,1,B,171483,0,165,1.0,0,0,0,19,-1,-1,0,25,1,0,g,410,,,110728,05, 
2022-04-25 00:00:00,MJP,01149437000347,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-20 00:00:00,0,00,1,B,171483,0,69,1.0,0,0,0,19,-1,-1,0,25,1,0,g,410,,,110728,05, 
2022-04-25 00:00:00,MJP,01149437000348,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-21 00:00:00,0,00,1,B,236785,0,101,1.0,0,0,0,21,-1,-1,0,25,1,0,g,410,,,110800,05, 
2022-04-25 00:00:00,MJP,01149437000349,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-21 00:00:00,0,00,1,B,236785,0,165,1.0,0,0,0,21,-1,-1,0,25,1,0,g,410,,,110800,05, 
2022-04-25 00:00:00,MJP,01149437000350,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-21 00:00:00,0,00,1,B,236785,0,69,1.0,0,0,0,21,-1,-1,0,25,1,0,g,410,,,110800,05, 
2022-04-25 00:00:00,MJP,01149437000351,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-24 00:00:00,0,00,1,B,104526,0,101,1.0,0,0,0,23,-1,-1,0,25,1,0,g,410,,,110846,05, 
2022-04-25 00:00:00,MJP,01149437000352,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-24 00:00:00,0,00,1,B,104526,0,165,1.0,0,0,0,23,-1,-1,0,25,1,0,g,410,,,110846,05, 
2022-04-25 00:00:00,MJP,01149437000353,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-24 00:00:00,0,00,1,B,104526,0,69,1.0,0,0,0,23,-1,-1,0,25,1,0,g,410,,,110846,05, 
2022-04-25 00:00:00,MJP,01149437000354,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-26 00:00:00,0,00,1,B,300356,0,101,1.0,0,0,0,25,-1,-1,0,25,1,0,g,410,,,110933,05, 
2022-04-25 00:00:00,MJP,01149437000355,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-26 00:00:00,0,00,1,B,300356,0,165,1.0,0,0,0,25,-1,-1,0,25,1,0,g,410,,,110933,05, 
2022-04-25 00:00:00,MJP,01149437000356,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-26 00:00:00,0,00,1,B,300356,0,69,1.0,0,0,0,25,-1,-1,0,25,1,0,g,410,,,110933,05, 
2022-04-25 00:00:00,MJP,01149437000357,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-28 00:00:00,0,00,1,B,072970,0,101,1.0,0,0,0,27,-1,-1,0,25,1,0,g,410,,,111013,05, 
2022-04-25 00:00:00,MJP,01149437000358,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-28 00:00:00,0,00,1,B,072970,0,165,1.0,0,0,0,27,-1,-1,0,25,1,0,g,410,,,111013,05, 
2022-04-25 00:00:00,MJP,01149437000359,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-28 00:00:00,0,00,1,B,072970,0,69,1.0,0,0,0,27,-1,-1,0,25,1,0,g,410,,,111013,05, 
2022-04-25 00:00:00,MJP,01149437000360,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-05-31 00:00:00,0,00,1,B,063376,0,101,1.0,0,0,0,29,-1,-1,0,25,1,0,g,410,,,111211,05, 
2022-04-25 00:00:00,MJP,01149437000361,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-05-31 00:00:00,0,00,1,B,063376,0,165,1.0,0,0,0,29,-1,-1,0,25,1,0,g,410,,,111211,05, 
2022-04-25 00:00:00,MJP,01149437000362,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-05-31 00:00:00,0,00,1,B,063376,0,69,1.0,0,0,0,29,-1,-1,0,25,1,0,g,410,,,111211,05, 
2022-04-25 00:00:00,MJP,01149437000366,03954109,149437,MSM1,30350800004,3081,1,1,0,40, ,40,16440,Z,HFST5-2020-190-TPW,1,0,53,16440,2022-06-04 00:00:00,0,00,1,B,090143,0,101,1.0,0,0,0,33,-1,-1,0,25,1,0,g,410,,,111452,05, 
2022-04-25 00:00:00,MJP,01149437000367,03954109,149437,MSM1,30350800004,3081,2,1,0,40, ,40,16560,Z,HFST5-2020-310-TPW,1,0,53,16560,2022-06-04 00:00:00,0,00,1,B,090143,0,165,1.0,0,0,0,33,-1,-1,0,25,1,0,g,410,,,111452,05, 
2022-04-25 00:00:00,MJP,01149437000368,03954109,149437,MSM1,30350800004,3081,3,1,0,40, ,40,16440,Z,HFST5-2020-130-TPW,1,0,53,16440,2022-06-04 00:00:00,0,00,1,B,090143,0,69,1.0,0,0,0,33,-1,-1,0,25,1,0,g,410,,,111452,05, 
2022-06-02 00:00:00,MJP,01150216611330,21057101,150216,SAM1,F5105450229,8231,1,1,4,20, ,20,1980,Z,33-1233,1,0,53,1980,2022-06-21 00:00:00,0,00,1,B,177152,0,1,3.0,0,0,0,11,-1,-1,0,2,4,0,g,401,,,163200,05, 
2022-05-16 00:00:00,MJP,01152308607976,03954109,152308,MSM1,30350840001,3212,7,1,0,2, ,2,1694,Z,HFS8-4040-240-Z8-XA20-XB220,1,0,53,1694,2022-05-20 00:00:00,0,00,1,S,171655,0,416,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,131554,05, 
2022-05-16 00:00:00,MJP,01152308607977,03954109,152308,MSM1,30350840001,3212,8,1,0,2, ,2,1734,Z,HFS8-4040-314-Z8-XA17-XB297,1,0,53,1734,2022-05-20 00:00:00,0,00,1,S,171655,0,544,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,131554,05, 
2022-05-16 00:00:00,MJP,01152308607978,03954109,152308,MSM1,30350840001,3212,9,1,0,2, ,2,2534,Z,HFS8-4040-314-Z8-XA17-XB297-YA57-YB257,1,0,53,2534,2022-05-20 00:00:00,0,00,1,S,171655,0,544,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,131554,05, 
2022-05-16 00:00:00,MJP,01152308607979,03954109,152308,MSM1,30350840001,3212,10,1,0,4, ,4,4364,Z,HFS8-4040-330-HPW,1,0,53,4364,2022-05-20 00:00:00,0,00,1,S,171655,0,571,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,131554,05, 
2022-04-11 00:00:00,MJP,01152355000134,23025101,152355,WHA1,K2510040065,8454,1,1,4,1,1,1,5533,Z,369E9F,1,0,55,5533,2022-04-14 00:00:00,0,00,1,Q,358414,0,427,3.0,0,0,0,3,-1,-1,0,11,1,0,g,410,,,135456,05, 
2022-06-16 00:00:00,MJP,06022127385016,03717010,022127,MSM1,30002090191,7021,14,1,0,60, ,60,16200,A,004-YRZCU,1,0,53,16200,2022-06-28 00:00:00,1,50,1,T,095673,0,1,1.0,0,0,0,9,-1,-1,0,16,4,0,g,410,,,113550,05, 
2022-05-18 00:00:00,MJP,01154682000073,03954109,154682,MSM1,30350860132,3081,4,1,0,2, ,2,444,Z,HFSFIL5-3020-600,1,0,53,444,2022-05-20 00:00:00,0,00,1,B,171728,0,270,1.0,0,0,0,1,-1,-1,0,18,3,0,g,   ,,,141827,05, 
2022-05-18 00:00:00,MJP,01154682000075,03954109,154682,MSM1,30350800027,3081,6,1,0,2, ,2,708,Z,HFS5-2550-300,1,0,53,708,2022-05-20 00:00:00,0,00,1,B,171728,0,408,1.0,0,0,0,1,-1,-1,0,18,3,0,g,   ,,,141827,05, 
2022-04-11 00:00:00,MJP,01156935619479,03712122,156935,MSM1,30099200101,3013,4,1,0,4, ,4,2128,Z,SBHM-30-25-15,1,0,53,2128,2022-05-20 00:00:00,0,00,1,B,173408,0,88,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095404,05, 
2022-04-11 00:00:00,MJP,01156935619494,03712122,156935,MSM1,30099200101,3013,19,1,0,4, ,4,2128,Z,SBHM-30-25-15,1,0,53,2128,2022-05-20 00:00:00,0,00,1,B,173408,0,88,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095404,05, 
2022-04-11 00:00:00,MJP,01156935619515,03952302,156935,MSM1,30231660007,3081,40,1,0,2, ,2,1042,Z,SENC44H-350-V10-W140-X210-Y340,1,0,53,1042,2022-05-20 00:00:00,0,00,1,B,173408,0,200,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095412,05, 
2022-04-11 00:00:00,MJP,01156935619516,03952302,156935,MSM1,30231660005,3081,41,1,0,2, ,2,796,Z,SENC42H-180-V10-W140,1,0,53,796,2022-05-20 00:00:00,0,00,1,B,173408,0,200,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095423,05, 
2022-04-11 00:00:00,MJP,01156935619533,03622508,156935,MSM1,30040180119,3013,58,1,0,2, ,2,2544,Z,BGCB6000ZZ-25,1,0,53,2544,2022-05-20 00:00:00,0,00,1,B,173408,0,109,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095423,05, 
2022-04-11 00:00:00,MJP,01156935619551,03954109,156935,MSM1,30350820002,3081,76,1,0,1, ,1,2134,Z,HFS6-3060-820-HPW,1,0,53,2134,2022-05-20 00:00:00,0,00,1,B,173409,0,1312,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095433,05, 
2022-04-11 00:00:00,MJP,01156935619552,03954109,156935,MSM1,30350820002,3081,77,1,0,1, ,1,3103,Z,HFS6-3060-1670-HPW,1,0,53,3103,2022-05-20 00:00:00,0,00,1,B,173409,0,2672,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095433,05, 
2022-04-11 00:00:00,MJP,01156935619553,03954109,156935,MSM1,30350820002,3081,78,1,0,1, ,1,3503,Z,HFS6-3060-1670-HPW-Z6-YA835,1,0,53,3503,2022-05-20 00:00:00,0,00,1,B,173409,0,2672,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095433,05, 
2022-04-11 00:00:00,MJP,01156935619554,03954109,156935,MSM1,30350820002,3081,79,1,0,2, ,2,684,Z,HFS6-3060-59,1,0,53,684,2022-05-20 00:00:00,0,00,1,B,173409,0,95,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095433,05, 
2022-04-11 00:00:00,MJP,01156935619555,03954109,156935,MSM1,30350820002,3081,80,1,0,3, ,3,3426,Z,HFS6-3060-179-Z6-XA15-XB45-XC134-XD164,1,0,53,3426,2022-05-20 00:00:00,0,00,1,B,173409,0,287,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095433,05, 
2022-04-11 00:00:00,MJP,01156935619556,03512704,156935,MSM1,30289130001,3081,81,1,0,2, ,2,15740,Z,CSTWA-Y240-L745,1,0,53,15740,2022-05-20 00:00:00,0,00,1,B,173410,0,3500,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619557,03954109,156935,MSM1,30350820002,3081,82,1,0,1, ,1,1352,Z,HFS6-3060-660-RHP,1,0,53,1352,2022-05-20 00:00:00,0,00,1,B,173410,0,1056,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619567,03954109,156935,MSM1,30350820002,3081,92,1,0,1, ,1,2134,Z,HFS6-3060-820-HPW,1,0,53,2134,2022-05-20 00:00:00,0,00,1,B,173410,0,1312,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619568,03954109,156935,MSM1,30350820002,3081,93,1,0,1, ,1,3103,Z,HFS6-3060-1670-HPW,1,0,53,3103,2022-05-20 00:00:00,0,00,1,B,173410,0,2672,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619569,03954109,156935,MSM1,30350820002,3081,94,1,0,1, ,1,3503,Z,HFS6-3060-1670-HPW-Z6-YA835,1,0,53,3503,2022-05-20 00:00:00,0,00,1,B,173410,0,2672,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619570,03954109,156935,MSM1,30350820002,3081,95,1,0,2, ,2,684,Z,HFS6-3060-59,1,0,53,684,2022-05-20 00:00:00,0,00,1,B,173411,0,95,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619571,03954109,156935,MSM1,30350820002,3081,96,1,0,3, ,3,3426,Z,HFS6-3060-179-Z6-XA15-XB45-XC134-XD164,1,0,53,3426,2022-05-20 00:00:00,0,00,1,B,173411,0,287,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619572,03512704,156935,MSM1,30289130001,3081,97,1,0,2, ,2,15740,Z,CSTWA-Y240-L745,1,0,53,15740,2022-05-20 00:00:00,0,00,1,B,173411,0,3500,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-11 00:00:00,MJP,01156935619573,03954109,156935,MSM1,30350820002,3081,98,1,0,1, ,1,1352,Z,HFS6-3060-660-RHP,1,0,53,1352,2022-05-20 00:00:00,0,00,1,B,173411,0,1056,1.0,0,0,0,33,-1,-1,0,11,1,0,g,   ,,,095444,05, 
2022-04-12 00:00:00,MJP,01156935619597,03712122,156935,MSM1,30270510001,3013,6,1,0,2, ,2,868,Z,SBKNM-30-20-A10,1,0,53,868,2022-05-20 00:00:00,0,00,1,B,173412,0,47,1.0,0,0,0,32,-1,-1,0,12,2,0,g,   ,,,182951,05, 
2022-04-12 00:00:00,MJP,01156935619610,03712122,156935,MSM1,30270510001,3013,6,1,0,2, ,2,868,Z,SBKNM-30-20-A10,1,0,53,868,2022-05-20 00:00:00,0,00,1,B,173413,0,47,1.0,0,0,0,32,-1,-1,0,12,2,0,g,   ,,,183304,05, 
2022-04-19 00:00:00,MJP,01156939614517,21032855,156939,PIS1,F7002610007,8493,90002,0,4,2, ,2,342,Z,PU1/4,0,1,53,342,2022-04-22 00:00:00,0,00,1,S,218661,0,60,3.0,0,0,1,2,-1,1,0,19,2,0,g,451,864405,,190812,05, 
2022-05-17 00:00:00,MJP,06026240201241,03954110,026240,MSM1,30350170001,3081,1,1,0,6, ,6,3936,Z,GFS8-4040-320,1,0,53,3936,2022-05-20 00:00:00,0,00,1,T,173507,0,695,1.0,0,0,0,2,-1,-1,0,17,2,0,g,   ,,,163914,05, 
2022-05-17 00:00:00,MJP,06026240201242,03954110,026240,MSM1,30350170001,3081,2,1,0,4, ,4,9184,Z,GFS8-4040-1120,1,0,53,9184,2022-05-20 00:00:00,0,00,1,T,173507,0,2431,1.0,0,0,0,2,-1,-1,0,17,2,0,g,   ,,,163914,05, 
2022-05-17 00:00:00,MJP,06026240201243,03954110,026240,MSM1,30350170001,3081,3,1,0,4, ,4,6372,Z,GFS8-4040-699.5-LTP,1,0,53,6372,2022-05-20 00:00:00,0,00,1,T,173507,0,1518,1.0,0,0,0,2,-1,-1,0,17,2,0,g,   ,,,163914,05, 
2022-05-16 00:00:00,MJP,01158643604865,03731227,158643,MSM1,79015375010,3013,1,1,0,2, ,2,1802,Z,LRAMW-AS-T10-A40-B40-L30-S30-N8-H30-MA4,1,0,53,1802,2022-05-20 00:00:00,0,00,1,B,171609,0,65,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,093921,05, 
2022-04-18 00:00:00,MJP,01158718621172,03812713,158718,MSM1,30185206569,3006,19,1,4,1, ,1,1214,Z,SSP35B13-N-15,1,0,53,1214,2022-05-31 00:00:00,0,00,1,T,048554,0,120,2.0,0,0,0,23,-1,-1,0,18,1,0,g,451,,,152728,05, 
